cliente_id,mes,puntos_ganados_total,puntos_canjeados_total,cantidad_canjes,puntos_saldo_fin_mes
657219.0,2023-04,0.0,0.0,0,6210.0
657219.0,2023-05,250.0,0.0,0,6703.0
657219.0,2023-06,1751.0,0.0,0,8880.0
657219.0,2023-07,500.0,9374.0,1,626.0
657219.0,2023-08,6784.0,0.0,0,8169.0
657219.0,2023-09,1477.0,0.0,0,10314.0
657219.0,2023-10,0.0,0.0,0,10314.0
658973.0,2022-08,0.0,0.0,0,0.0
658973.0,2022-09,0.0,0.0,0,7975.0
658973.0,2022-10,320.0,0.0,0,8362.0
658973.0,2022-11,0.0,0.0,0,8541.0
658973.0,2022-12,0.0,0.0,0,8541.0
658973.0,2023-01,0.0,0.0,0,8541.0
658973.0,2023-02,0.0,0.0,0,8808.0
658973.0,2023-03,0.0,0.0,0,8808.0
658973.0,2023-04,0.0,0.0,0,8863.0
658973.0,2023-05,0.0,0.0,0,8863.0
658973.0,2023-06,1638.0,8230.0,1,2680.0
658973.0,2023-07,1348.0,2489.0,1,1653.0
658973.0,2023-08,3744.0,0.0,0,5551.0
658973.0,2023-09,13555.0,0.0,0,19166.0
658973.0,2023-10,0.0,0.0,0,19275.0
659309.0,2022-08,1911.0,2200.0,1,1418.0
659309.0,2022-09,0.0,1568.0,1,280.0
659309.0,2022-10,0.0,0.0,0,576.0
659309.0,2022-11,0.0,0.0,0,1187.0
659309.0,2022-12,0.0,0.0,0,1864.0
659309.0,2023-01,0.0,0.0,0,2252.0
659309.0,2023-02,0.0,5600.0,1,1067.0
659309.0,2023-03,0.0,0.0,0,1884.0
659309.0,2023-04,0.0,0.0,0,2126.0
659309.0,2023-05,0.0,0.0,0,2126.0
659309.0,2023-06,0.0,0.0,0,2903.0
659309.0,2023-07,0.0,2489.0,1,969.0
659309.0,2023-08,0.0,0.0,0,969.0
659309.0,2023-09,0.0,0.0,0,2282.0
659309.0,2023-10,0.0,0.0,0,2639.0
659317.0,2022-08,0.0,0.0,0,4018.0
659317.0,2022-09,0.0,0.0,0,4151.0
659317.0,2022-10,0.0,0.0,0,4151.0
659317.0,2022-11,0.0,0.0,0,4203.0
659317.0,2022-12,962.0,0.0,0,5165.0
659317.0,2023-01,0.0,0.0,0,5165.0
659317.0,2023-02,0.0,0.0,0,5165.0
659317.0,2023-03,0.0,4995.0,1,416.0
659317.0,2023-04,0.0,0.0,0,416.0
659317.0,2023-05,250.0,0.0,0,700.0
659317.0,2023-06,0.0,0.0,0,796.0
659317.0,2023-07,0.0,0.0,0,892.0
659317.0,2023-08,0.0,0.0,0,1014.0
659317.0,2023-09,0.0,0.0,0,1426.0
659317.0,2023-10,0.0,0.0,0,1484.0
660045.0,2022-08,616.0,10963.0,4,735.0
660045.0,2022-09,0.0,0.0,0,735.0
660045.0,2022-10,0.0,0.0,0,735.0
660045.0,2022-11,1629.0,7180.0,3,4501.0
660045.0,2022-12,4467.0,12315.0,2,5420.0
660045.0,2023-01,1372.0,6325.0,2,6254.0
660045.0,2023-02,218.0,6011.0,1,5071.0
660045.0,2023-03,0.0,6830.0,1,3891.0
660045.0,2023-04,2362.0,9915.0,2,1983.0
660045.0,2023-05,881.0,0.0,0,4682.0
660045.0,2023-06,500.0,6815.0,2,602.0
660045.0,2023-07,0.0,0.0,0,1550.0
660045.0,2023-08,0.0,0.0,0,5089.0
660045.0,2023-09,0.0,7920.0,2,1410.0
660045.0,2023-10,0.0,0.0,0,4228.0
663511.0,2022-08,616.0,0.0,0,1631.0
663511.0,2022-09,320.0,0.0,0,2067.0
663511.0,2022-10,0.0,0.0,0,2067.0
663511.0,2022-11,0.0,0.0,0,2131.0
663511.0,2022-12,481.0,0.0,0,2628.0
663511.0,2023-01,0.0,2220.0,1,408.0
663511.0,2023-02,0.0,0.0,0,422.0
663511.0,2023-03,0.0,0.0,0,517.0
663511.0,2023-04,0.0,0.0,0,547.0
663511.0,2023-05,0.0,0.0,0,547.0
663511.0,2023-06,0.0,0.0,0,547.0
663511.0,2023-07,897.0,0.0,0,1529.0
663511.0,2023-08,0.0,0.0,0,1529.0
663511.0,2023-09,3552.0,0.0,0,5139.0
663511.0,2023-10,0.0,0.0,0,5171.0
663537.0,2022-08,0.0,2200.0,1,593.0
663537.0,2022-09,0.0,0.0,0,745.0
663537.0,2022-10,1283.0,0.0,0,2071.0
663537.0,2022-11,1576.0,0.0,0,4533.0
663537.0,2022-12,1538.0,0.0,0,6323.0
663537.0,2023-01,0.0,0.0,0,6405.0
663537.0,2023-02,0.0,5665.0,1,848.0
663537.0,2023-03,0.0,0.0,0,848.0
663537.0,2023-04,200.0,0.0,0,1404.0
663537.0,2023-05,0.0,0.0,0,1418.0
663537.0,2023-06,0.0,0.0,0,1418.0
663537.0,2023-07,0.0,0.0,0,1534.0
663537.0,2023-08,0.0,0.0,0,1534.0
663537.0,2023-09,0.0,0.0,0,1600.0
663537.0,2023-10,0.0,0.0,0,1600.0
664185.0,2022-08,0.0,3465.0,1,1227.0
664185.0,2022-09,0.0,0.0,0,1322.0
664185.0,2022-10,0.0,0.0,0,1452.0
664185.0,2022-11,0.0,0.0,0,1505.0
664185.0,2022-12,0.0,0.0,0,1593.0
664185.0,2023-01,0.0,0.0,0,1851.0
664185.0,2023-02,0.0,0.0,0,1851.0
664185.0,2023-03,0.0,0.0,0,2181.0
664185.0,2023-04,0.0,0.0,0,2355.0
664185.0,2023-05,0.0,0.0,0,2355.0
664185.0,2023-06,0.0,0.0,0,2645.0
664185.0,2023-07,0.0,0.0,0,2846.0
664185.0,2023-08,0.0,0.0,0,2846.0
664185.0,2023-09,4728.0,0.0,0,5128.0
664185.0,2023-10,800.0,0.0,0,6121.0
664639.0,2022-08,0.0,0.0,0,0.0
664639.0,2022-09,0.0,0.0,0,3723.0
664639.0,2022-10,0.0,0.0,0,3799.0
664639.0,2022-11,0.0,0.0,0,3841.0
664639.0,2022-12,0.0,2500.0,1,1459.0
664639.0,2023-01,0.0,0.0,0,1459.0
664639.0,2023-02,0.0,0.0,0,1510.0
664639.0,2023-03,0.0,0.0,0,1510.0
664639.0,2023-04,0.0,0.0,0,1510.0
664639.0,2023-05,0.0,0.0,0,1510.0
664639.0,2023-06,0.0,0.0,0,1510.0
664639.0,2023-07,0.0,0.0,0,1510.0
664639.0,2023-08,0.0,0.0,0,1510.0
664639.0,2023-09,0.0,0.0,0,1510.0
664639.0,2023-10,0.0,0.0,0,1510.0
665273.0,2022-08,616.0,0.0,0,1124.0
665273.0,2022-09,320.0,0.0,0,1826.0
665273.0,2022-10,0.0,1436.0,1,713.0
665273.0,2022-11,0.0,0.0,0,1007.0
665273.0,2022-12,0.0,0.0,0,1343.0
665273.0,2023-01,0.0,0.0,0,1591.0
665273.0,2023-02,0.0,0.0,0,1849.0
665273.0,2023-03,0.0,0.0,0,1849.0
665273.0,2023-04,0.0,0.0,0,1849.0
665273.0,2023-05,0.0,0.0,0,1849.0
665273.0,2023-06,6632.0,0.0,0,9171.0
665273.0,2023-07,0.0,8624.0,2,609.0
665273.0,2023-08,3992.0,0.0,0,4810.0
665273.0,2023-09,3740.0,4483.0,1,4206.0
665273.0,2023-10,4165.0,0.0,0,8594.0
667603.0,2022-08,616.0,0.0,0,2138.0
667603.0,2022-09,0.0,0.0,0,2138.0
667603.0,2022-10,0.0,0.0,0,2138.0
667603.0,2022-11,0.0,0.0,0,3323.0
667603.0,2022-12,481.0,0.0,0,8291.0
667603.0,2023-01,540.0,2220.0,1,6830.0
667603.0,2023-02,0.0,2220.0,1,7301.0
667603.0,2023-03,0.0,0.0,0,7301.0
667603.0,2023-04,0.0,2319.0,1,5153.0
667603.0,2023-05,250.0,3215.0,1,2253.0
667603.0,2023-06,0.0,0.0,0,2253.0
667603.0,2023-07,0.0,0.0,0,2450.0
667603.0,2023-08,5303.0,0.0,0,7859.0
667603.0,2023-09,15196.0,22100.0,2,1518.0
667603.0,2023-10,0.0,0.0,0,1518.0
667939.0,2022-08,642.0,0.0,0,13972.0
667939.0,2022-09,0.0,0.0,0,13972.0
667939.0,2022-10,0.0,0.0,0,16035.0
667939.0,2022-11,0.0,0.0,0,16383.0
667939.0,2022-12,0.0,0.0,0,16789.0
667939.0,2023-01,0.0,11869.0,1,5001.0
667939.0,2023-02,9635.0,0.0,0,18269.0
667939.0,2023-03,0.0,18860.0,1,1445.0
667939.0,2023-04,0.0,0.0,0,2374.0
667939.0,2023-05,250.0,0.0,0,2938.0
667939.0,2023-06,500.0,0.0,0,3903.0
667939.0,2023-07,10771.0,0.0,0,15488.0
667939.0,2023-08,4704.0,0.0,0,21507.0
667939.0,2023-09,10205.0,0.0,0,32579.0
667939.0,2023-10,0.0,0.0,0,34513.0
669481.0,2022-08,0.0,0.0,0,592.0
669481.0,2022-09,0.0,0.0,0,592.0
669481.0,2022-10,0.0,0.0,0,1815.0
669481.0,2022-11,0.0,0.0,0,1870.0
669481.0,2022-12,0.0,0.0,0,1948.0
669481.0,2023-01,0.0,0.0,0,1948.0
669481.0,2023-02,0.0,0.0,0,2148.0
669481.0,2023-03,0.0,0.0,0,2167.0
669481.0,2023-04,0.0,0.0,0,2186.0
669481.0,2023-05,0.0,2695.0,1,2058.0
669481.0,2023-06,200.0,8845.0,1,8206.0
669481.0,2023-07,444.0,13595.0,2,19718.0
669481.0,2023-08,0.0,22955.0,1,8720.0
669481.0,2023-09,0.0,0.0,0,12398.0
669481.0,2023-10,0.0,0.0,0,12398.0
670303.0,2022-08,0.0,0.0,0,0.0
670303.0,2022-09,0.0,0.0,0,0.0
670303.0,2022-10,0.0,0.0,0,0.0
670303.0,2022-11,0.0,0.0,0,0.0
670303.0,2022-12,0.0,0.0,0,0.0
670303.0,2023-01,0.0,0.0,0,0.0
670303.0,2023-02,0.0,0.0,0,0.0
670303.0,2023-03,0.0,0.0,0,0.0
670303.0,2023-04,0.0,0.0,0,0.0
670303.0,2023-05,0.0,0.0,0,0.0
670303.0,2023-06,0.0,0.0,0,0.0
670303.0,2023-07,0.0,0.0,0,0.0
670303.0,2023-08,0.0,0.0,0,0.0
670303.0,2023-09,0.0,0.0,0,0.0
670303.0,2023-10,0.0,0.0,0,0.0
671299.0,2022-08,0.0,0.0,0,1834.0
671299.0,2022-09,0.0,1568.0,1,422.0
671299.0,2022-10,0.0,0.0,0,561.0
671299.0,2022-11,0.0,0.0,0,599.0
671299.0,2022-12,0.0,0.0,0,667.0
671299.0,2023-01,0.0,0.0,0,723.0
671299.0,2023-02,0.0,0.0,0,723.0
671299.0,2023-03,0.0,0.0,0,1041.0
671299.0,2023-04,0.0,0.0,0,1095.0
671299.0,2023-05,0.0,0.0,0,1095.0
671299.0,2023-06,5614.0,0.0,0,7146.0
671299.0,2023-07,0.0,0.0,0,7180.0
671299.0,2023-08,2241.0,6428.0,1,3041.0
671299.0,2023-09,3152.0,0.0,0,6299.0
671299.0,2023-10,0.0,0.0,0,6299.0
673257.0,2022-08,616.0,0.0,0,3525.0
673257.0,2022-09,1948.0,0.0,0,7277.0
673257.0,2022-10,0.0,7480.0,1,709.0
673257.0,2022-11,0.0,0.0,0,2645.0
673257.0,2022-12,886.0,3930.0,1,4999.0
673257.0,2023-01,0.0,2220.0,1,5973.0
673257.0,2023-02,540.0,0.0,0,7788.0
673257.0,2023-03,0.0,0.0,0,9611.0
673257.0,2023-04,0.0,0.0,0,10134.0
673257.0,2023-05,0.0,10145.0,2,134.0
673257.0,2023-06,709.0,0.0,0,1660.0
673257.0,2023-07,0.0,0.0,0,2263.0
673257.0,2023-08,8091.0,0.0,0,11939.0
673257.0,2023-09,0.0,0.0,0,12619.0
673257.0,2023-10,400.0,0.0,0,14156.0
674121.0,2022-08,227.0,0.0,0,7593.0
674121.0,2022-09,0.0,7312.0,1,1461.0
674121.0,2022-10,0.0,0.0,0,1461.0
674121.0,2022-11,0.0,0.0,0,3888.0
674121.0,2022-12,0.0,3806.0,1,1825.0
674121.0,2023-01,540.0,0.0,0,3839.0
674121.0,2023-02,0.0,0.0,0,5292.0
674121.0,2023-03,0.0,4282.0,1,2660.0
674121.0,2023-04,0.0,0.0,0,3058.0
674121.0,2023-05,0.0,0.0,0,3488.0
674121.0,2023-06,0.0,0.0,0,4289.0
674121.0,2023-07,250.0,0.0,0,5163.0
674121.0,2023-08,0.0,3740.0,1,2459.0
674121.0,2023-09,4551.0,0.0,0,8598.0
674121.0,2023-10,0.0,0.0,0,9386.0
679315.0,2022-08,616.0,6895.0,1,13490.0
679315.0,2022-09,0.0,0.0,0,13490.0
679315.0,2022-10,373.0,0.0,0,11184.0
679315.0,2022-11,0.0,0.0,0,13097.0
679315.0,2022-12,481.0,0.0,0,15088.0
679315.0,2023-01,266280.0,163759.0,1,273888.0
679315.0,2023-02,0.0,0.0,0,273888.0
679315.0,2023-03,0.0,0.0,0,14065.0
679315.0,2023-04,0.0,0.0,0,16730.0
679315.0,2023-05,0.0,0.0,0,16730.0
679315.0,2023-06,2237.0,12550.0,1,7632.0
679315.0,2023-07,51884.0,0.0,0,61136.0
679315.0,2023-08,0.0,0.0,0,62482.0
679315.0,2023-09,87072.0,0.0,0,153295.0
679315.0,2023-10,3269.0,0.0,0,156856.0
681621.0,2022-08,0.0,0.0,0,186506.0
681621.0,2022-09,0.0,0.0,0,201012.0
681621.0,2022-10,0.0,0.0,0,202949.0
681621.0,2022-11,0.0,0.0,0,233793.0
681621.0,2022-12,0.0,0.0,0,257675.0
681621.0,2023-01,0.0,0.0,0,265880.0
681621.0,2023-02,0.0,0.0,0,277511.0
681621.0,2023-03,0.0,0.0,0,294730.0
681621.0,2023-04,0.0,0.0,0,304730.0
681621.0,2023-05,0.0,0.0,0,304730.0
681621.0,2023-06,3584.0,299530.0,1,28509.0
681621.0,2023-07,500.0,0.0,0,37234.0
681621.0,2023-08,500.0,0.0,0,48770.0
681621.0,2023-09,750.0,0.0,0,60826.0
681621.0,2023-10,0.0,0.0,0,69795.0
682535.0,2022-08,616.0,1568.0,1,16440.0
682535.0,2022-09,4604.0,41655.0,2,214.0
682535.0,2022-10,4763.0,6600.0,1,5658.0
682535.0,2022-11,0.0,5422.0,1,549.0
682535.0,2022-12,8715.0,117794.0,3,3107.0
682535.0,2023-01,0.0,0.0,0,3107.0
682535.0,2023-02,454.0,27485.0,1,16008.0
682535.0,2023-03,0.0,0.0,0,16008.0
682535.0,2023-04,262.0,0.0,0,5514.0
682535.0,2023-05,2253.0,4550.0,1,3303.0
682535.0,2023-06,3090.0,2995.0,1,3578.0
682535.0,2023-07,0.0,3440.0,1,656.0
682535.0,2023-08,250.0,0.0,0,1280.0
682535.0,2023-09,7458.0,15675.0,1,4499.0
682535.0,2023-10,0.0,0.0,0,4966.0
682667.0,2022-08,0.0,2140.0,1,1087.0
682667.0,2022-09,0.0,0.0,0,1087.0
682667.0,2022-10,1519.0,0.0,0,4352.0
682667.0,2022-11,2977.0,0.0,0,8104.0
682667.0,2022-12,0.0,0.0,0,8104.0
682667.0,2023-01,0.0,0.0,0,8104.0
682667.0,2023-02,1111.0,5570.0,2,1961.0
682667.0,2023-03,0.0,0.0,0,1961.0
682667.0,2023-04,776.0,2495.0,1,1836.0
682667.0,2023-05,250.0,0.0,0,2216.0
682667.0,2023-06,0.0,0.0,0,2216.0
682667.0,2023-07,3132.0,0.0,0,5532.0
682667.0,2023-08,0.0,3740.0,1,1937.0
682667.0,2023-09,11876.0,0.0,0,14605.0
682667.0,2023-10,793.0,0.0,0,15730.0
682755.0,2022-08,616.0,9450.0,1,5813.0
682755.0,2022-09,320.0,7170.0,2,857.0
682755.0,2022-10,373.0,0.0,0,3978.0
682755.0,2022-11,0.0,0.0,0,5781.0
682755.0,2022-12,0.0,0.0,0,5781.0
682755.0,2023-01,0.0,0.0,0,7118.0
682755.0,2023-02,0.0,0.0,0,7118.0
682755.0,2023-03,0.0,4995.0,1,2441.0
682755.0,2023-04,200.0,0.0,0,2691.0
682755.0,2023-05,450.0,0.0,0,3421.0
682755.0,2023-06,0.0,0.0,0,3421.0
682755.0,2023-07,3382.0,0.0,0,9260.0
682755.0,2023-08,0.0,0.0,0,9260.0
682755.0,2023-09,14917.0,23455.0,1,1660.0
682755.0,2023-10,0.0,0.0,0,1660.0
683287.0,2022-08,616.0,6600.0,2,799.0
683287.0,2022-09,320.0,0.0,0,1463.0
683287.0,2022-10,0.0,0.0,0,1724.0
683287.0,2022-11,370.0,2200.0,1,263.0
683287.0,2022-12,481.0,0.0,0,939.0
683287.0,2023-01,7197.0,6460.0,1,1885.0
683287.0,2023-02,454.0,5510.0,1,1580.0
683287.0,2023-03,0.0,0.0,0,1580.0
683287.0,2023-04,0.0,2495.0,1,1998.0
683287.0,2023-05,0.0,0.0,0,2209.0
683287.0,2023-06,0.0,2290.0,1,207.0
683287.0,2023-07,8086.0,3440.0,1,5165.0
683287.0,2023-08,3136.0,3445.0,1,5105.0
683287.0,2023-09,4728.0,4490.0,1,10067.0
683287.0,2023-10,0.0,10012.0,1,192.0
683443.0,2022-08,0.0,0.0,0,0.0
683443.0,2022-09,0.0,0.0,0,0.0
683443.0,2022-10,0.0,0.0,0,0.0
683443.0,2022-11,0.0,0.0,0,0.0
683443.0,2022-12,0.0,0.0,0,0.0
683443.0,2023-01,0.0,0.0,0,0.0
683443.0,2023-02,0.0,0.0,0,0.0
683443.0,2023-03,0.0,0.0,0,0.0
683443.0,2023-04,0.0,0.0,0,0.0
683443.0,2023-05,0.0,0.0,0,0.0
683443.0,2023-06,0.0,0.0,0,0.0
683443.0,2023-07,4900.0,0.0,0,5016.0
683443.0,2023-08,0.0,4110.0,1,1049.0
683443.0,2023-09,400.0,0.0,0,1485.0
683443.0,2023-10,0.0,0.0,0,1485.0
684605.0,2022-08,0.0,0.0,0,11083.0
684605.0,2022-09,0.0,0.0,0,11647.0
684605.0,2022-10,0.0,0.0,0,11703.0
684605.0,2022-11,0.0,0.0,0,11851.0
684605.0,2022-12,0.0,0.0,0,12050.0
684605.0,2023-01,0.0,0.0,0,12050.0
684605.0,2023-02,0.0,0.0,0,12346.0
684605.0,2023-03,0.0,11600.0,1,1506.0
684605.0,2023-04,0.0,0.0,0,1568.0
684605.0,2023-05,0.0,0.0,0,1568.0
684605.0,2023-06,0.0,0.0,0,1568.0
684605.0,2023-07,0.0,0.0,0,2842.0
684605.0,2023-08,0.0,0.0,0,2842.0
684605.0,2023-09,0.0,0.0,0,2842.0
684605.0,2023-10,0.0,0.0,0,2842.0
685773.0,2022-08,616.0,0.0,0,3172.0
685773.0,2022-09,608.0,0.0,0,3907.0
685773.0,2022-10,0.0,0.0,0,3907.0
685773.0,2022-11,0.0,2690.0,1,1419.0
685773.0,2022-12,0.0,0.0,0,1419.0
685773.0,2023-01,0.0,0.0,0,1419.0
685773.0,2023-02,0.0,0.0,0,1849.0
685773.0,2023-03,0.0,0.0,0,1849.0
685773.0,2023-04,262.0,0.0,0,2171.0
685773.0,2023-05,250.0,9020.0,1,1551.0
685773.0,2023-06,6374.0,20175.0,3,8651.0
685773.0,2023-07,500.0,18850.0,2,8987.0
685773.0,2023-08,4814.0,77818.0,5,5697.0
685773.0,2023-09,7328.0,95514.0,4,235.0
685773.0,2023-10,0.0,17790.0,1,8286.0
708277.0,2022-08,0.0,0.0,0,7713.0
708277.0,2022-09,641.0,0.0,0,8600.0
708277.0,2022-10,0.0,0.0,0,8909.0
708277.0,2022-11,0.0,0.0,0,9416.0
708277.0,2022-12,416.0,7500.0,1,2690.0
708277.0,2023-01,0.0,0.0,0,3133.0
708277.0,2023-02,0.0,0.0,0,3535.0
708277.0,2023-03,0.0,3215.0,1,618.0
708277.0,2023-04,0.0,0.0,0,709.0
708277.0,2023-05,250.0,0.0,0,1250.0
708277.0,2023-06,0.0,0.0,0,1593.0
708277.0,2023-07,0.0,0.0,0,1681.0
708277.0,2023-08,0.0,0.0,0,1819.0
708277.0,2023-09,0.0,0.0,0,1943.0
708277.0,2023-10,0.0,0.0,0,1990.0
709431.0,2022-08,0.0,0.0,0,1047.0
709431.0,2022-09,1981.0,2200.0,1,1383.0
709431.0,2022-10,0.0,0.0,0,1383.0
709431.0,2022-11,0.0,0.0,0,7516.0
709431.0,2022-12,0.0,0.0,0,22878.0
709431.0,2023-01,0.0,22219.0,1,9468.0
709431.0,2023-02,0.0,14940.0,1,801.0
709431.0,2023-03,0.0,70110.0,1,55030.0
709431.0,2023-04,0.0,54730.0,1,1446.0
709431.0,2023-05,250.0,0.0,0,2062.0
709431.0,2023-06,0.0,67170.0,2,23898.0
709431.0,2023-07,4362.0,42811.0,2,1154.0
709431.0,2023-08,0.0,0.0,0,167376.0
709431.0,2023-09,4151.0,229526.0,2,1377.0
709431.0,2023-10,6997.0,0.0,0,9111.0
713751.0,2022-08,1427.0,19731.0,4,466.0
713751.0,2022-09,2180.0,27650.0,3,5898.0
713751.0,2022-10,423.0,42030.0,2,4691.0
713751.0,2022-11,187.0,13900.0,2,3422.0
713751.0,2022-12,0.0,27966.0,5,555.0
713751.0,2023-01,0.0,0.0,0,555.0
713751.0,2023-02,454.0,20924.0,3,3643.0
713751.0,2023-03,0.0,16706.0,4,2038.0
713751.0,2023-04,0.0,9115.0,2,1109.0
713751.0,2023-05,0.0,0.0,0,1109.0
713751.0,2023-06,2081.0,13320.0,3,158.0
713751.0,2023-07,6786.0,11434.0,3,6541.0
713751.0,2023-08,3896.0,23210.0,4,6814.0
713751.0,2023-09,4731.0,22108.0,4,276.0
713751.0,2023-10,7283.0,12215.0,2,2501.0
715961.0,2022-08,616.0,0.0,0,3538.0
715961.0,2022-09,608.0,6006.0,2,1592.0
715961.0,2022-10,0.0,0.0,0,1851.0
715961.0,2022-11,0.0,0.0,0,1976.0
715961.0,2022-12,3127.0,0.0,0,7767.0
715961.0,2023-01,0.0,0.0,0,7767.0
715961.0,2023-02,0.0,2220.0,1,937.0
715961.0,2023-03,0.0,0.0,0,937.0
715961.0,2023-04,0.0,0.0,0,2411.0
715961.0,2023-05,250.0,0.0,0,3140.0
715961.0,2023-06,0.0,0.0,0,3296.0
715961.0,2023-07,0.0,0.0,0,3745.0
715961.0,2023-08,450.0,8230.0,2,472.0
715961.0,2023-09,400.0,0.0,0,1246.0
715961.0,2023-10,0.0,0.0,0,1414.0
716807.0,2022-08,616.0,6860.0,1,1260.0
716807.0,2022-09,0.0,0.0,0,1260.0
716807.0,2022-10,0.0,0.0,0,2578.0
716807.0,2022-11,0.0,0.0,0,3125.0
716807.0,2022-12,236.0,0.0,0,3869.0
716807.0,2023-01,961.0,0.0,0,5489.0
716807.0,2023-02,0.0,0.0,0,6082.0
716807.0,2023-03,0.0,0.0,0,6517.0
716807.0,2023-04,200.0,0.0,0,7086.0
716807.0,2023-05,250.0,7125.0,1,848.0
716807.0,2023-06,1636.0,0.0,0,2781.0
716807.0,2023-07,1990.0,0.0,0,5227.0
716807.0,2023-08,5748.0,10080.0,1,1338.0
716807.0,2023-09,0.0,0.0,0,1686.0
716807.0,2023-10,3269.0,0.0,0,5272.0
716841.0,2022-08,1258.0,0.0,0,1828.0
716841.0,2022-09,0.0,0.0,0,1828.0
716841.0,2022-10,0.0,0.0,0,1828.0
716841.0,2022-11,0.0,0.0,0,4641.0
716841.0,2022-12,481.0,0.0,0,5353.0
716841.0,2023-01,1118.0,0.0,0,6568.0
716841.0,2023-02,454.0,18660.0,2,1268.0
716841.0,2023-03,0.0,0.0,0,1268.0
716841.0,2023-04,250.0,2495.0,1,1206.0
716841.0,2023-05,0.0,0.0,0,1248.0
716841.0,2023-06,500.0,0.0,0,1997.0
716841.0,2023-07,7341.0,0.0,0,10454.0
716841.0,2023-08,3285.0,7480.0,1,8420.0
716841.0,2023-09,3152.0,4780.0,1,7219.0
716841.0,2023-10,11351.0,6730.0,1,12456.0
716861.0,2022-08,616.0,0.0,0,5683.0
716861.0,2022-09,0.0,0.0,0,5821.0
716861.0,2022-10,0.0,0.0,0,5940.0
716861.0,2022-11,0.0,0.0,0,6238.0
716861.0,2022-12,0.0,5000.0,1,6324.0
716861.0,2023-01,0.0,0.0,0,6324.0
716861.0,2023-02,0.0,0.0,0,6391.0
716861.0,2023-03,0.0,6455.0,1,1006.0
716861.0,2023-04,0.0,0.0,0,1006.0
716861.0,2023-05,0.0,0.0,0,1050.0
716861.0,2023-06,0.0,0.0,0,1135.0
716861.0,2023-07,0.0,785700.0,6,86842.0
716861.0,2023-08,0.0,0.0,0,86842.0
716861.0,2023-09,400.0,79034.0,1,15801.0
716861.0,2023-10,0.0,0.0,0,15801.0
716915.0,2022-08,692.0,4449.0,2,1036.0
716915.0,2022-09,5806.0,0.0,0,10564.0
716915.0,2022-10,0.0,8210.0,1,3890.0
716915.0,2022-11,423.0,0.0,0,5375.0
716915.0,2022-12,198.0,0.0,0,8325.0
716915.0,2023-01,852.0,0.0,0,11099.0
716915.0,2023-02,0.0,8595.0,1,3402.0
716915.0,2023-03,3912.0,0.0,0,9678.0
716915.0,2023-04,250.0,0.0,0,10625.0
716915.0,2023-05,0.0,0.0,0,10737.0
716915.0,2023-06,959.0,6585.0,1,5787.0
716915.0,2023-07,24685.0,29940.0,1,2363.0
716915.0,2023-08,5328.0,0.0,0,9701.0
716915.0,2023-09,13357.0,0.0,0,24837.0
716915.0,2023-10,400.0,0.0,0,26531.0
716985.0,2022-08,0.0,0.0,0,8538.0
716985.0,2022-09,0.0,0.0,0,9108.0
716985.0,2022-10,1084.0,0.0,0,10381.0
716985.0,2022-11,0.0,0.0,0,10570.0
716985.0,2022-12,0.0,0.0,0,10570.0
716985.0,2023-01,0.0,0.0,0,10570.0
716985.0,2023-02,0.0,0.0,0,13711.0
716985.0,2023-03,0.0,12855.0,1,1356.0
716985.0,2023-04,0.0,0.0,0,1444.0
716985.0,2023-05,0.0,0.0,0,1806.0
716985.0,2023-06,0.0,0.0,0,3265.0
716985.0,2023-07,0.0,0.0,0,3677.0
716985.0,2023-08,0.0,0.0,0,3677.0
716985.0,2023-09,0.0,0.0,0,3677.0
716985.0,2023-10,0.0,0.0,0,3677.0
717789.0,2022-08,616.0,4704.0,2,8290.0
717789.0,2022-09,0.0,0.0,0,8290.0
717789.0,2022-10,0.0,0.0,0,4525.0
717789.0,2022-11,0.0,4280.0,1,1861.0
717789.0,2022-12,0.0,0.0,0,1861.0
717789.0,2023-01,540.0,0.0,0,10673.0
717789.0,2023-02,1369.0,8830.0,1,5523.0
717789.0,2023-03,0.0,0.0,0,5523.0
717789.0,2023-04,250.0,0.0,0,7853.0
717789.0,2023-05,250.0,0.0,0,8779.0
717789.0,2023-06,0.0,8810.0,1,1193.0
717789.0,2023-07,250.0,0.0,0,2587.0
717789.0,2023-08,6772.0,0.0,0,10513.0
717789.0,2023-09,14969.0,21030.0,1,5432.0
717789.0,2023-10,0.0,0.0,0,6070.0
718643.0,2022-08,843.0,0.0,0,2744.0
718643.0,2022-09,0.0,0.0,0,3578.0
718643.0,2022-10,0.0,0.0,0,4205.0
718643.0,2022-11,0.0,0.0,0,4645.0
718643.0,2022-12,0.0,0.0,0,5377.0
718643.0,2023-01,1080.0,3638.0,1,3547.0
718643.0,2023-02,0.0,0.0,0,4085.0
718643.0,2023-03,984.0,0.0,0,5430.0
718643.0,2023-04,0.0,4995.0,1,706.0
718643.0,2023-05,250.0,0.0,0,1169.0
718643.0,2023-06,0.0,0.0,0,2679.0
718643.0,2023-07,0.0,0.0,0,2809.0
718643.0,2023-08,450.0,0.0,0,3691.0
718643.0,2023-09,2220.0,0.0,0,6275.0
718643.0,2023-10,0.0,5010.0,1,1445.0
719411.0,2022-08,616.0,0.0,0,6673.0
719411.0,2022-09,682.0,0.0,0,8449.0
719411.0,2022-10,0.0,0.0,0,8665.0
719411.0,2022-11,0.0,0.0,0,8665.0
719411.0,2022-12,0.0,0.0,0,8665.0
